"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1554121_at","1554121_at","hydroxysteroid 17-beta dehydrogenase 12","HSD17B12","51144","","","","Homo sapiens hydroxysteroid (17-beta) dehydrogenase 12, mRNA (cDNA clone IMAGE:4281565), complete cds",15214802,"BC012536",NA,NA,"","11p11.2","Chromosome 11, NC_000011.10 (43680593..43856619)","3-oxo-arachidoyl-CoA reductase activity///3-oxo-behenoyl-CoA reductase activity///3-oxo-lignoceroyl-CoA reductase activity///collagen binding///estradiol 17-beta-dehydrogenase activity///fibronectin binding///heparin binding///long-chain-3-hydroxyacyl-CoA dehydrogenase activity///protein binding","estrogen biosynthetic process///extracellular matrix organization///fatty acid biosynthetic process///long-chain fatty-acyl-CoA biosynthetic process///oxidation-reduction process///positive regulation of cell-substrate adhesion///steroid biosynthetic process","endoplasmic reticulum membrane///integral component of membrane///proteinaceous extracellular matrix","GO:0102339///GO:0102340///GO:0102341///GO:0005518///GO:0004303///GO:0001968///GO:0008201///GO:0016509///GO:0005515","GO:0006703///GO:0030198///GO:0006633///GO:0035338///GO:0055114///GO:0010811///GO:0006694","GO:0005789///GO:0016021///GO:0005578",0.5009636,3.98422454545455,2.24142738368364,0.0345530461263892,0.999963124668809,-4.41061574542764,"HSD17B12","hydroxysteroid 17-beta dehydrogenase 12"
"1554147_s_at","1554147_s_at","MYCBP associated and testis expressed 1","MAATS1","89876","","","","Homo sapiens aat-1 mRNA for AAT-1 beta, complete cds",14488278,"AB063297",NA,NA,"","3q13.33","Chromosome 3, NC_000003.12 (119703022..119767102)","protein binding","","mitochondrion","GO:0005515","","GO:0005739",1.06717766666667,4.84525118181818,2.94364037504791,0.00711089694366646,0.999963124668809,-4.279045549227,"CFAP91","cilia and flagella associated protein 91"
"1554148_a_at","1554148_a_at","solute carrier family 33 member 1","SLC33A1","9197","","","","Homo sapiens solute carrier family 33 (acetyl-CoA transporter), member 1, mRNA (cDNA clone MGC:20012 IMAGE:4559958), complete cds",15680145,"BC014416",NA,NA,"","3q25.31","Chromosome 3, NC_000003.12 (155826511..155854459, complement)","acetyl-CoA transporter activity///solute:proton symporter activity","BMP signaling pathway///SMAD protein signal transduction///acetyl-CoA transport///proton transport///transmembrane transport///transport","Golgi membrane///endoplasmic reticulum membrane///integral component of plasma membrane///membrane","GO:0008521///GO:0015295","GO:0030509///GO:0060395///GO:0015876///GO:0015992///GO:0055085///GO:0006810","GO:0000139///GO:0005789///GO:0005887///GO:0016020",1.14513603333334,4.74515231818182,3.1219498362492,0.00465107191904054,0.999963124668809,-4.24522433767821,"SLC33A1","solute carrier family 33 member 1"
"1554253_a_at","1554253_a_at","ceramide synthase 3","CERS3","204219","","","","Homo sapiens LAG1 homolog, ceramide synthase 3, mRNA (cDNA clone MGC:26920 IMAGE:4837657), complete cds",22382204,"BC028703",NA,NA,"","15q26.3","Chromosome 15, NC_000015.10 (100400395..100544982, complement)","DNA binding///sphingosine N-acyltransferase activity///sphingosine N-acyltransferase activity","ceramide biosynthetic process///keratinocyte differentiation///sphingolipid biosynthetic process","endoplasmic reticulum///endoplasmic reticulum membrane///integral component of membrane///nuclear membrane","GO:0003677///GO:0050291///GO:0050291","GO:0046513///GO:0030216///GO:0030148","GO:0005783///GO:0005789///GO:0016021///GO:0031965",0.784208433333336,4.21279768181818,2.13415916871219,0.0432923390148563,0.999963124668809,-4.42990908580746,"CERS3","ceramide synthase 3"
"1554266_at","1554266_at","","","","","","","Homo sapiens cDNA clone IMAGE:5562656",21707340,"BC033643",NA,NA,"","","","","","","","","",-0.463038266666666,3.80200459090909,-2.25766718672412,0.0333793207893382,0.999963124668809,-4.407665939294,NA,NA
"1554273_a_at","1554273_a_at","endoplasmic reticulum aminopeptidase 2","ERAP2","64167","","","","Homo sapiens endoplasmic reticulum aminopeptidase 2, mRNA (cDNA clone IMAGE:4337700), complete cds",34190945,"BC017927",NA,NA,"","5q15","Chromosome 5, NC_000005.10 (96875940..96919703)","aminopeptidase activity///endopeptidase activity///metalloaminopeptidase activity///metallopeptidase activity///peptide binding///zinc ion binding","adaptive immune response///antigen processing and presentation of endogenous peptide antigen via MHC class I///antigen processing and presentation of peptide antigen via MHC class I///peptide catabolic process///proteolysis///regulation of blood pressure","endoplasmic reticulum lumen///endoplasmic reticulum membrane///integral component of membrane///plasma membrane","GO:0004177///GO:0004175///GO:0070006///GO:0008237///GO:0042277///GO:0008270","GO:0002250///GO:0019885///GO:0002474///GO:0043171///GO:0006508///GO:0008217","GO:0005788///GO:0005789///GO:0016021///GO:0005886",0.756185000000001,3.52855213636364,2.83411016747631,0.00919307058633058,0.999963124668809,-4.29985175126769,"ERAP2","endoplasmic reticulum aminopeptidase 2"
"1554450_s_at","1554450_s_at","MIER family member 3","MIER3","166968","","","","Homo sapiens mesoderm induction early response 1, family member 3, mRNA (cDNA clone MGC:43770 IMAGE:5272287), complete cds",34191474,"BC041348",NA,NA,"","5q11.2","Chromosome 5, NC_000005.10 (56919602..56952130, complement)","DNA binding","regulation of transcription, DNA-templated///transcription, DNA-templated","nucleus","GO:0003677","GO:0006355///GO:0006351","GO:0005634",0.632290500000001,3.04575804545455,2.79795458454788,0.00999919283903007,0.999963124668809,-4.30671549559135,"MIER3","MIER family member 3"
"1554453_at","1554453_at","heterogeneous nuclear ribonucleoprotein L like","HNRNPLL","92906","","","","Homo sapiens heterogeneous nuclear ribonucleoprotein L-like, mRNA (cDNA clone MGC:5437 IMAGE:3449607), complete cds",14198310,"BC008217",NA,NA,"","2p22.1","Chromosome 2, NC_000002.12 (38563186..38603036, complement)","mRNA binding///nucleotide binding///poly(A) RNA binding///protein binding","mRNA processing///positive regulation of RNA splicing","intracellular ribonucleoprotein complex///membrane///nucleus","GO:0003729///GO:0000166///GO:0044822///GO:0005515","GO:0006397///GO:0033120","GO:0030529///GO:0016020///GO:0005634",0.832413666666669,5.43099118181818,2.47591600295062,0.0207673546659056,0.999963124668809,-4.36742350810579,"HNRNPLL","heterogeneous nuclear ribonucleoprotein L like"
"1554455_at","1554455_at","lines homolog 1","LINS1","55180","","","","Homo sapiens lines homolog 1 (Drosophila), mRNA (cDNA clone IMAGE:4133046), with apparent retained intron",14714473,"BC010363",NA,NA,"","15q26.3","Chromosome 15, NC_000015.10 (100566914..100602440, complement)","","cognition","","","GO:0050890","",-1.0068064,2.74327109090909,-2.56344445175041,0.01708342599785,0.999963124668809,-4.35103574205041,"LINS1","lines homolog 1"
"1554768_a_at","1554768_a_at","MAD2 mitotic arrest deficient-like 1 (yeast)","MAD2L1","4085","","","","Homo sapiens MAD2 mitotic arrest deficient-like 1 variant (MAD2L1) mRNA, complete cds",25229109,"AF394735",NA,NA,"","4q27","Chromosome 4, NC_000004.12 (120059422..120066858, complement)","identical protein binding///protein binding///protein homodimerization activity","anaphase-promoting complex-dependent catabolic process///cell division///mitotic cell cycle checkpoint///mitotic cell cycle checkpoint///mitotic sister chromatid segregation///mitotic spindle assembly checkpoint///negative regulation of apoptotic process///negative regulation of mitotic cell cycle///negative regulation of protein catabolic process///negative regulation of ubiquitin protein ligase activity///negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle///positive regulation of mitotic cell cycle spindle assembly checkpoint///positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition///proteasome-mediated ubiquitin-dependent protein catabolic process///protein ubiquitination involved in ubiquitin-dependent protein catabolic process///sister chromatid cohesion","condensed chromosome kinetochore///cytosol///cytosol///kinetochore///colocalizes_with kinetochore///mitotic spindle///colocalizes_with nuclear pore///nucleus///perinuclear region of cytoplasm///spindle pole","GO:0042802///GO:0005515///GO:0042803","GO:0031145///GO:0051301///GO:0007093///GO:0007093///GO:0000070///GO:0007094///GO:0043066///GO:0045930///GO:0042177///GO:1904667///GO:0051436///GO:0090267///GO:0051437///GO:0043161///GO:0042787///GO:0007062","GO:0000777///GO:0005829///GO:0005829///GO:0000776///colocalizes_with GO:0000776///GO:0072686///colocalizes_with GO:0005643///GO:0005634///GO:0048471///GO:0000922",1.78851796666667,3.81772931818182,3.68993524198026,0.00115462660167458,0.999963124668809,-4.13961094036771,"MAD2L1","mitotic arrest deficient 2 like 1"
"1554806_a_at","1554806_a_at","F-box protein 8","FBXO8","26269","","","","Homo sapiens F-box protein 8, mRNA (cDNA clone MGC:23836 IMAGE:4281341), complete cds",26251707,"BC040456",NA,NA,"","4q34.1","Chromosome 4, NC_000004.12 (174236658..174284251, complement)","ARF guanyl-nucleotide exchange factor activity","positive regulation of GTPase activity///regulation of ARF protein signal transduction///ubiquitin-dependent protein catabolic process","ubiquitin ligase complex","GO:0005086","GO:0043547///GO:0032012///GO:0006511","GO:0000151",0.8703467,2.99758845454545,2.13056953931805,0.0436164922312583,0.999963124668809,-4.4305485733382,"FBXO8","F-box protein 8"
"1554839_at","1554839_at","cell death-inducing DFFA-like effector c pseudogene","CIDECP","152302","","","","Homo sapiens cell death-inducing DFFA-like effector c, mRNA (cDNA clone IMAGE:5204770), complete cds",27694390,"BC043599",NA,NA,"","3p25.3","Chromosome 3, NC_000003.12 (10017553..10026136, complement)","","","","","","",0.591053900000001,2.92428095454545,2.53018423622833,0.0184050765621461,0.999963124668809,-4.35727615632318,"CIDECP1","CIDEC pseudogene 1"
"1554865_at","1554865_at","","","","","","","Homo sapiens cDNA clone IMAGE:4345550",19116218,"BC016673",NA,NA,"","","","","","","","","",1.3133722,3.25034345454545,2.74756471092406,0.0112348653711849,0.999963124668809,-4.31627283517113,NA,NA
"1554899_s_at","1554899_s_at","Fc fragment of IgE receptor Ig","FCER1G","2207","","","","",NA,"",NA,NA,"","1q23","Chromosome 1, NC_000001.11 (161215297..161219248)","IgE binding///IgE receptor activity///IgG binding///protein binding","Fc receptor mediated stimulatory signaling pathway///Fc-epsilon receptor signaling pathway///Fc-gamma receptor signaling pathway///T cell differentiation involved in immune response///antigen processing and presentation of exogenous peptide antigen via MHC class I///antigen processing and presentation of exogenous peptide antigen via MHC class II///blood coagulation///cellular response to low-density lipoprotein particle stimulus///defense response to bacterium///immunoglobulin mediated immune response///innate immune response///integrin-mediated signaling pathway///leukocyte migration///mast cell activation///negative regulation of mast cell apoptotic process///neutrophil activation involved in immune response///neutrophil chemotaxis///phagocytosis, engulfment///platelet activation///positive regulation of interleukin-10 production///positive regulation of interleukin-6 production///positive regulation of mast cell cytokine production///positive regulation of mast cell degranulation///positive regulation of phagocytosis///positive regulation of tumor necrosis factor production///positive regulation of type I hypersensitivity///positive regulation of type III hypersensitivity///positive regulation of type IIa hypersensitivity///protein localization to plasma membrane///receptor internalization///regulation of platelet activation///serotonin secretion by platelet///stimulatory C-type lectin receptor signaling pathway","Fc-epsilon receptor I complex///cell surface///external side of plasma membrane///integral component of plasma membrane///plasma membrane","GO:0019863///GO:0019767///GO:0019864///GO:0005515","GO:0002431///GO:0038095///GO:0038094///GO:0002292///GO:0042590///GO:0019886///GO:0007596///GO:0071404///GO:0042742///GO:0016064///GO:0045087///GO:0007229///GO:0050900///GO:0045576///GO:0033026///GO:0002283///GO:0030593///GO:0006911///GO:0030168///GO:0032733///GO:0032755///GO:0032765///GO:0043306///GO:0050766///GO:0032760///GO:0001812///GO:0001805///GO:0001798///GO:0072659///GO:0031623///GO:0010543///GO:0002554///GO:0002223","GO:0032998///GO:0009986///GO:0009897///GO:0005887///GO:0005886",1.2834641,4.57868077272727,2.67094552903121,0.0133929515113566,0.999963124668809,-4.33077597187704,"FCER1G","Fc epsilon receptor Ig"
"1554931_at","1554931_at","cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11","CYP4A22///CYP4A11","284541///1579","","","","Homo sapiens cytochrome P450, family 4, subfamily A, polypeptide 11, mRNA (cDNA clone IMAGE:4072062)",18606283,"BC022851",NA,NA,"","1p33///1p33","Chromosome 1, NC_000001.11 (47137425..47149738)///Chromosome 1, NC_000001.11 (46929174..46941484, complement)","heme binding///iron ion binding///monooxygenase activity///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen///alkane 1-monooxygenase activity///arachidonic acid epoxygenase activity///heme binding///iron ion binding///leukotriene-B4 20-monooxygenase activity///monooxygenase activity///oxygen binding","oxidation-reduction process///arachidonic acid metabolic process///epoxygenase P450 pathway///fatty acid metabolic process///leukotriene B4 catabolic process///leukotriene metabolic process///long-chain fatty acid metabolic process///omega-hydroxylase P450 pathway///oxidation-reduction process///positive regulation of icosanoid secretion///pressure natriuresis///renal water homeostasis///sodium ion homeostasis","endoplasmic reticulum membrane///organelle membrane///apical plasma membrane///cytoplasm///endoplasmic reticulum membrane///extracellular exosome///intracellular membrane-bounded organelle///organelle membrane","GO:0020037///GO:0005506///GO:0004497///GO:0016705///GO:0018685///GO:0008392///GO:0020037///GO:0005506///GO:0050051///GO:0004497///GO:0019825","GO:0055114///GO:0019369///GO:0019373///GO:0006631///GO:0036101///GO:0006691///GO:0001676///GO:0097267///GO:0055114///GO:0032305///GO:0003095///GO:0003091///GO:0055078","GO:0005789///GO:0031090///GO:0016324///GO:0005737///GO:0005789///GO:0070062///GO:0043231///GO:0031090",0.917701733333334,3.00784640909091,3.54760748980484,0.00164481405812371,0.999963124668809,-4.16562491563605,"CYP4A11","cytochrome P450 family 4 subfamily A member 11"
"1554933_at","1554933_at","PC4 and SFRS1 interacting protein 1","PSIP1","11168","","","","Homo sapiens PC4 and SFRS1 interacting protein 1, mRNA (cDNA clone IMAGE:5201705), complete cds",21708040,"BC033817",NA,NA,"","9p22.3","Chromosome 9, NC_000009.12 (15464066..15511019, complement)","poly(A) RNA binding///protein binding///supercoiled DNA binding","establishment of integrated proviral latency///mRNA 5'-splice site recognition///nuclear transport///regulation of transcription, DNA-templated///response to heat///response to oxidative stress///transcription, DNA-templated","cytosol///nucleoplasm///nucleoplasm///transcriptionally active chromatin","GO:0044822///GO:0005515///GO:0097100","GO:0075713///GO:0000395///GO:0051169///GO:0006355///GO:0009408///GO:0006979///GO:0006351","GO:0005829///GO:0005654///GO:0005654///GO:0035327",0.533185566666668,2.87651040909091,2.20552692482742,0.0372817669335646,0.999963124668809,-4.41711082927169,"PSIP1","PC4 and SRSF1 interacting protein 1"
